Source,Selection,GuardedMatches,League,Tau,N,HitRate,N_X,HitRate_X,N_nonX,HitRate_nonX,Share_1X,Share_12,Share_X2,X_removed_rate,X_actual_rate,ExpectedCorrect_per13,TauLabel,IsCurrentRule,Delta_HitRate,Delta_HitRate_CI95_L,Delta_HitRate_CI95_U,Delta_HitRate_X,Delta_HitRate_X_CI95_L,Delta_HitRate_X_CI95_U,Delta_HitRate_nonX,Delta_HitRate_nonX_CI95_L,Delta_HitRate_nonX_CI95_U
odds_only,all,816,E3,0.1,816,0.7377450980392157,216,1.0,600,0.6433333333333333,0.6838235294117647,0.0,0.3161764705882353,0.0,0.2647058823529412,9.590686274509805,0.10,False,-0.025735294117646967,-0.06375612745098039,0.00980392156862742,0.46759259259259256,0.3973769216964767,0.5333408071748879,-0.20333333333333337,-0.23652223561954755,-0.17212981690440704
odds_only,all,816,E3,0.15,816,0.7377450980392157,216,1.0,600,0.6433333333333333,0.6838235294117647,0.0,0.3161764705882353,0.0,0.2647058823529412,9.590686274509805,0.15,False,-0.025735294117646967,-0.06375612745098039,0.00980392156862742,0.46759259259259256,0.3973769216964767,0.5333408071748879,-0.20333333333333337,-0.23652223561954755,-0.17212981690440704
odds_only,all,816,E3,0.2,816,0.7377450980392157,216,1.0,600,0.6433333333333333,0.6838235294117647,0.0,0.3161764705882353,0.0,0.2647058823529412,9.590686274509805,0.20,False,-0.025735294117646967,-0.06375612745098039,0.00980392156862742,0.46759259259259256,0.3973769216964767,0.5333408071748879,-0.20333333333333337,-0.23652223561954755,-0.17212981690440704
odds_only,all,816,E3,0.25,816,0.7377450980392157,216,0.9907407407407407,600,0.6466666666666666,0.6703431372549019,0.0196078431372549,0.31004901960784315,0.0196078431372549,0.2647058823529412,9.590686274509805,0.25,False,-0.025735294117646967,-0.06372549019607843,0.011029411764705843,0.45833333333333326,0.3866511627906977,0.5231496132208158,-0.20000000000000007,-0.23214437046004838,-0.1692818367579609
odds_only,all,816,E3,0.3,816,0.7659313725490197,216,0.5740740740740741,600,0.835,0.42034313725490197,0.43995098039215685,0.13970588235294118,0.43995098039215685,0.2647058823529412,9.957107843137255,0.30,False,0.002450980392156965,-0.007352941176470562,0.01225490196078427,0.04166666666666663,0.017165547852243147,0.06956521739130433,-0.011666666666666714,-0.021347347355457586,-0.0033670033670033517
odds_only,all,816,E3,1.0,816,0.7634803921568627,216,0.5324074074074074,600,0.8466666666666667,0.4056372549019608,0.46691176470588236,0.12745098039215685,0.46691176470588236,0.2647058823529412,9.925245098039214,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
odds_only,top7of13,223,E0,0.0,223,0.695067264573991,60,1.0,163,0.5828220858895705,0.5964125560538116,0.0,0.40358744394618834,0.0,0.26905829596412556,9.035874439461884,0.00,False,-0.04932735426008972,-0.13452914798206284,0.04035874439461884,0.7666666666666666,0.6478439869989167,0.8666666666666667,-0.3496932515337423,-0.42310126582278484,-0.2767192154915592
odds_only,top7of13,223,E0,0.1,223,0.695067264573991,60,1.0,163,0.5828220858895705,0.5964125560538116,0.0,0.40358744394618834,0.0,0.26905829596412556,9.035874439461884,0.10,False,-0.04932735426008972,-0.13452914798206284,0.04035874439461884,0.7666666666666666,0.6478439869989167,0.8666666666666667,-0.3496932515337423,-0.42310126582278484,-0.2767192154915592
odds_only,top7of13,223,E0,0.15,223,0.695067264573991,60,1.0,163,0.5828220858895705,0.5964125560538116,0.0,0.40358744394618834,0.0,0.26905829596412556,9.035874439461884,0.15,False,-0.04932735426008972,-0.13452914798206284,0.04035874439461884,0.7666666666666666,0.6478439869989167,0.8666666666666667,-0.3496932515337423,-0.42310126582278484,-0.2767192154915592
odds_only,top7of13,223,E0,0.2,223,0.695067264573991,60,1.0,163,0.5828220858895705,0.5964125560538116,0.0,0.40358744394618834,0.0,0.26905829596412556,9.035874439461884,0.20,False,-0.04932735426008972,-0.13452914798206284,0.04035874439461884,0.7666666666666666,0.6478439869989167,0.8666666666666667,-0.3496932515337423,-0.42310126582278484,-0.2767192154915592
odds_only,top7of13,223,E0,0.25,223,0.7174887892376681,60,0.95,163,0.6319018404907976,0.5381165919282511,0.08071748878923767,0.3811659192825112,0.08071748878923767,0.26905829596412556,9.327354260089686,0.25,False,-0.026905829596412634,-0.11210762331838564,0.058295964125560595,0.7166666666666666,0.5964340198321891,0.8275996767241379,-0.30061349693251527,-0.3687499999999999,-0.23030303030303034
odds_only,top7of13,223,E0,0.3,223,0.7488789237668162,60,0.26666666666666666,163,0.9263803680981595,0.14798206278026907,0.7713004484304933,0.08071748878923767,0.7713004484304933,0.26905829596412556,9.735426008968611,0.30,False,0.004484304932735439,-0.008968609865470878,0.017937219730941756,0.033333333333333326,0.0,0.0847457627118644,-0.006134969325153339,-0.019480519480519435,0.0
odds_only,top7of13,223,E0,1.0,223,0.7443946188340808,60,0.23333333333333334,163,0.9325153374233128,0.13901345291479822,0.7847533632286996,0.07623318385650224,0.7847533632286996,0.26905829596412556,9.67713004484305,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
